Date and Time,Water Temperature (F),Estimated Flow Rate (m3/s)
10/5/2017 3:03,61.322,-0.006208525
10/5/2017 3:06,61.34,-0.012382323
10/5/2017 3:09,61.34,-0.017650413
10/5/2017 3:12,61.304,-0.01469156
10/5/2017 3:15,61.286,-0.011355594
10/5/2017 3:18,61.25,-0.009425976
10/5/2017 3:21,61.232,-0.01469659
10/5/2017 3:24,61.196,-0.013949166
10/5/2017 3:27,61.214,-0.011323964
10/5/2017 3:30,61.214,-0.01330225
10/5/2017 3:33,61.178,-0.010562509
10/5/2017 3:36,61.142,-0.010726682
10/5/2017 3:39,61.16,-0.014818985
10/5/2017 3:42,61.142,-0.018473632
10/5/2017 3:45,61.142,-0.015072522
10/5/2017 3:48,61.124,-0.013856307
10/5/2017 3:51,61.124,-0.016944923
10/5/2017 3:54,61.16,-0.020412976
10/5/2017 3:57,61.16,-0.019070011
10/5/2017 4:00,61.16,-0.014196794
10/5/2017 4:03,61.142,-0.015261663
10/5/2017 4:06,61.106,-0.013843104
10/5/2017 4:09,61.106,-0.010529095
10/5/2017 4:12,61.07,-0.005530265
10/5/2017 4:15,61.052,-0.013264386
10/5/2017 4:18,61.034,-0.014693689
10/5/2017 4:21,60.998,-0.0115415
10/5/2017 4:24,61.016,-0.013366376
10/5/2017 4:27,60.998,-0.010872584
10/5/2017 4:30,61.016,-0.007937293
10/5/2017 4:33,60.998,-0.012173084
10/5/2017 4:36,60.98,-0.007153076
10/5/2017 4:39,60.98,-0.009939584
10/5/2017 4:42,60.962,-0.00496986
10/5/2017 4:45,60.926,-0.006481587
10/5/2017 4:48,60.944,-0.00944096
10/5/2017 4:51,60.944,-0.00869487
10/5/2017 4:54,60.89,-0.009299606
10/5/2017 4:57,60.908,-0.008059954
10/5/2017 5:00,60.89,-0.008279751
10/5/2017 5:03,60.872,-0.012034368
10/5/2017 5:06,60.8,-0.011096286
10/5/2017 5:09,60.836,-0.011018525
10/5/2017 5:12,60.872,-0.007879753
10/5/2017 5:15,60.818,-0.002207753
10/5/2017 5:18,60.854,-0.000330043
10/5/2017 5:21,60.836,0.002289561
10/5/2017 5:24,60.8,0.005735929
10/5/2017 5:27,60.8,0.00835052
10/5/2017 5:30,60.782,0.002256542
10/5/2017 5:33,60.764,-0.00061039
10/5/2017 5:36,60.764,-0.003866976
10/5/2017 5:39,60.71,0.005660794
10/5/2017 5:42,60.764,0.002292434
10/5/2017 5:45,60.746,-0.010287666
10/5/2017 5:48,60.71,-0.003511323
10/5/2017 5:51,60.746,-0.007317763
10/5/2017 5:54,60.692,-0.013193256
10/5/2017 5:57,60.71,-0.007922653
10/5/2017 6:00,60.746,-0.004810284
10/5/2017 6:03,60.656,-0.011122288
10/5/2017 6:06,60.638,-0.006917128
10/5/2017 6:09,60.602,-0.006117119
10/5/2017 6:12,60.602,-0.006074883
10/5/2017 6:15,60.584,-0.012260634
10/5/2017 6:18,60.548,-0.013240372
10/5/2017 6:21,60.566,-0.016376788
10/5/2017 6:24,60.566,-0.014196781
10/5/2017 6:27,60.53,-0.009934693
10/5/2017 6:30,60.494,-0.009013703
10/5/2017 6:33,60.494,-0.003851855
10/5/2017 6:36,60.494,-0.008992036
10/5/2017 6:39,60.53,-0.01249012
10/5/2017 6:42,60.494,-0.010365721
10/5/2017 6:45,60.476,-0.011733277
10/5/2017 6:48,60.512,-0.00563989
10/5/2017 6:51,60.476,-0.015593233
10/5/2017 6:54,60.458,-0.015840611
10/5/2017 6:57,60.458,-0.017438743
10/5/2017 7:00,60.404,-0.022939205
10/5/2017 7:03,60.422,-0.019103139
10/5/2017 7:06,60.404,-0.017427061
10/5/2017 7:09,60.404,-0.017708942
10/5/2017 7:12,60.386,-0.011846593
10/5/2017 7:15,60.404,-0.009683869
10/5/2017 7:18,60.368,-0.018225682
10/5/2017 7:21,60.386,-0.017997354
10/5/2017 7:24,60.386,-0.019456675
10/5/2017 7:27,60.368,-0.025069376
10/5/2017 7:30,60.35,-0.020295498
10/5/2017 7:33,60.35,-0.01009225
10/5/2017 7:36,60.368,-0.011423764
10/5/2017 7:39,60.35,-0.020383614
10/5/2017 7:42,60.35,-0.023852724
10/5/2017 7:45,60.314,-0.026712268
10/5/2017 7:48,60.35,-0.028736709
10/5/2017 7:51,60.332,-0.034032551
10/5/2017 7:54,60.332,-0.026075987
10/5/2017 7:57,60.368,-0.029371918
10/5/2017 8:00,60.35,-0.02387123
10/5/2017 8:03,60.314,-0.018733819
10/5/2017 8:06,60.368,-0.01893357
10/5/2017 8:09,60.35,-0.018671957
10/5/2017 8:12,60.314,-0.01851239
10/5/2017 8:15,60.368,-0.01880633
10/5/2017 8:18,60.368,-0.012926337
10/5/2017 8:21,60.35,-0.008511921
10/5/2017 8:24,60.332,-0.01179918
10/5/2017 8:27,60.35,-0.017161079
10/5/2017 8:30,60.314,-0.021240627
10/5/2017 8:33,60.332,-0.017555342
10/5/2017 8:36,60.332,-0.013567585
10/5/2017 8:39,60.314,-0.013939479
10/5/2017 8:42,60.332,-0.010504118
10/5/2017 8:45,60.332,-0.006530533
10/5/2017 8:48,60.332,-0.011078789
10/5/2017 8:51,60.35,-0.012226745
10/5/2017 8:54,60.332,-0.009817111
10/5/2017 8:57,60.368,-0.01757515
10/5/2017 9:00,60.35,-0.014665006
10/5/2017 9:03,60.404,-0.013585194
10/5/2017 9:06,60.458,-0.014225666
10/5/2017 9:09,60.476,-0.013283465
10/5/2017 9:12,60.44,-0.011849847
10/5/2017 9:15,60.494,-0.012969657
10/5/2017 9:18,60.548,-0.017172896
10/5/2017 9:21,60.71,-0.018590969
10/5/2017 9:24,60.8,-0.021770015
10/5/2017 9:27,60.944,-0.022481154
10/5/2017 9:30,60.908,-0.023118615
10/5/2017 9:33,60.944,-0.015836707
10/5/2017 9:36,61.016,-0.010384159
10/5/2017 9:39,60.89,-0.011546159
10/5/2017 9:42,61.07,-0.002993447
10/5/2017 9:45,61.016,0.000405748
10/5/2017 9:48,61.106,0.002404322
10/5/2017 9:51,61.286,-0.003781275
10/5/2017 9:54,61.034,-0.002699935
10/5/2017 9:57,60.962,-0.001518167
10/5/2017 10:00,61.142,0.002555732
10/5/2017 10:03,61.034,0.003951685
10/5/2017 10:06,61.052,0.001181885
10/5/2017 10:09,61.106,-0.004958611
10/5/2017 10:12,61.214,-0.007479722
10/5/2017 10:15,61.322,-0.00651872
10/5/2017 10:18,61.25,-0.0077655
10/5/2017 10:21,61.088,-0.011128447
10/5/2017 10:24,61.25,-0.009095476
10/5/2017 10:27,61.178,-0.010876901
10/5/2017 10:30,61.232,-0.003407644
10/5/2017 10:33,61.232,-0.007340102
10/5/2017 10:36,61.304,-0.009639364
10/5/2017 10:39,61.322,-0.006531718
10/5/2017 10:42,61.25,-0.005504316
10/5/2017 10:45,61.34,-0.001778717
10/5/2017 10:48,61.466,0.000984847
10/5/2017 10:51,61.448,-0.001421977
10/5/2017 10:54,61.502,-0.003059594
10/5/2017 10:57,61.52,-0.005837766
10/5/2017 11:00,61.43,-0.008782913
10/5/2017 11:03,61.412,-0.003975971
10/5/2017 11:06,61.466,-0.007611525
10/5/2017 11:09,61.484,-0.007236046
10/5/2017 11:12,61.448,-0.016936255
10/5/2017 11:15,61.358,-0.016735893
10/5/2017 11:18,61.376,-0.016699052
10/5/2017 11:21,61.376,-0.01022796
10/5/2017 11:24,61.43,-0.012931034
10/5/2017 11:27,61.43,-0.01072138
10/5/2017 11:30,61.52,-0.012455251
10/5/2017 11:33,61.538,-0.015914871
10/5/2017 11:36,61.592,-0.013850672
10/5/2017 11:39,61.574,-0.023253746
10/5/2017 11:42,61.646,-0.018255813
10/5/2017 11:45,61.682,-0.018967285
10/5/2017 11:48,61.718,-0.019251642
10/5/2017 11:51,61.79,-0.016283809
10/5/2017 11:54,61.826,-0.018601972
10/5/2017 11:57,61.898,-0.016644357
10/5/2017 12:00,61.988,-0.01804326
10/5/2017 12:03,62.06,-0.018669367
10/5/2017 12:06,62.042,-0.013773386
10/5/2017 12:09,62.096,-0.012802452
10/5/2017 12:12,62.096,-0.019859633
10/5/2017 12:15,62.132,-0.013421536
10/5/2017 12:18,62.15,-0.018216521
10/5/2017 12:21,62.222,-0.014398919
10/5/2017 12:24,62.186,-0.018305588
10/5/2017 12:27,62.186,-0.013297583
10/5/2017 12:30,62.258,-0.020094844
10/5/2017 12:33,62.258,-0.019609441
10/5/2017 12:36,62.33,-0.019917817
10/5/2017 12:39,62.366,-0.013818834
10/5/2017 12:42,62.366,-0.015583803
10/5/2017 12:45,62.33,-0.015965543
10/5/2017 12:48,62.312,-0.016753943
10/5/2017 12:51,62.348,-0.008022302
10/5/2017 12:54,62.33,-0.005478474
10/5/2017 12:57,62.42,-0.015619247
10/5/2017 13:00,62.348,-0.014122695
10/5/2017 13:03,62.402,-0.015117935
10/5/2017 13:06,62.366,-0.020027568
10/5/2017 13:09,62.42,-0.019087208
10/5/2017 13:12,62.366,-0.018674707
10/5/2017 13:15,62.33,-0.014842325
10/5/2017 13:18,62.366,-0.011392391
10/5/2017 13:21,62.42,-0.009567786
10/5/2017 13:24,62.456,-0.007616003
10/5/2017 13:27,62.438,-0.009023745
10/5/2017 13:30,62.456,-0.016278399
10/5/2017 13:33,62.438,-0.014801842
10/5/2017 13:36,62.51,-0.014986103
10/5/2017 13:39,62.492,-0.015437508
10/5/2017 13:42,62.51,-0.016805316
10/5/2017 13:45,62.564,-0.012548775
10/5/2017 13:48,62.618,-0.011010095
10/5/2017 13:51,62.636,-0.011702476
10/5/2017 13:54,62.672,-0.014602263
10/5/2017 13:57,62.726,-0.01922993
10/5/2017 14:00,62.744,-0.018738465
10/5/2017 14:03,62.78,-0.018393624
10/5/2017 14:06,62.78,-0.017380447
10/5/2017 14:09,62.888,-0.018342783
10/5/2017 14:12,62.852,-0.01716579
10/5/2017 14:15,62.834,-0.018811918
10/5/2017 14:18,62.888,-0.020849162
10/5/2017 14:21,62.96,-0.010542139
10/5/2017 14:24,63.068,-0.014756073
10/5/2017 14:27,63.068,-0.02386285
10/5/2017 14:30,63.158,-0.027190241
10/5/2017 14:33,63.194,-0.028668514
10/5/2017 14:36,63.338,-0.026353158
10/5/2017 14:39,63.338,-0.020554872
10/5/2017 14:42,63.464,-0.013603985
10/5/2017 14:45,63.518,-0.018187877
10/5/2017 14:48,63.734,-0.016016875
10/5/2017 14:51,63.608,-0.021095918
10/5/2017 14:54,63.752,-0.014811091
10/5/2017 14:57,63.752,-0.020003764
10/5/2017 15:00,63.752,-0.016616424
10/5/2017 15:03,63.788,-0.007844633
10/5/2017 15:06,63.77,-0.011321193
10/5/2017 15:09,63.698,-0.010408497
10/5/2017 15:12,63.734,-0.004443955
10/5/2017 15:15,63.752,-0.001887539
10/5/2017 15:18,63.716,0.000283607
10/5/2017 15:21,63.716,0.000420805
10/5/2017 15:24,63.698,-0.006767018
10/5/2017 15:27,63.716,-0.004544496
10/5/2017 15:30,63.698,-0.00431217
10/5/2017 15:33,63.788,-0.005566345
10/5/2017 15:36,63.842,-0.010980243
10/5/2017 15:39,63.86,-0.016784657
10/5/2017 15:42,63.86,-0.020101534
10/5/2017 15:45,63.86,-0.021915642
10/5/2017 15:48,63.896,-0.019220741
10/5/2017 15:51,63.95,-0.018644895
10/5/2017 15:54,63.914,-0.013346096
10/5/2017 15:57,63.968,-0.013063507
10/5/2017 16:00,63.986,-0.00714158
10/5/2017 16:03,63.986,-0.002535271
10/5/2017 16:06,63.986,0.00705699
10/5/2017 16:09,64.004,0.006408722
10/5/2017 16:12,64.004,0.00810172
10/5/2017 16:15,64.022,0.005228136
10/5/2017 16:18,63.986,0.008535801
10/5/2017 16:21,63.95,0.002507242
10/5/2017 16:24,63.968,-0.000110939
10/5/2017 16:27,63.932,1.98E-05
10/5/2017 16:30,64.004,0.000262069
10/5/2017 16:33,64.004,0.000337714
10/5/2017 16:36,63.986,0.003530487
10/5/2017 16:39,63.95,-0.000766566
10/5/2017 16:42,63.986,-0.003493212
10/5/2017 16:45,64.058,-0.004018535
10/5/2017 16:48,63.968,-0.011755216
10/5/2017 16:51,64.04,-0.00880493
10/5/2017 16:54,63.878,-0.008008717
10/5/2017 16:57,63.896,-0.007962722
10/5/2017 17:00,63.842,-0.008678386
10/5/2017 17:03,63.878,-0.013523756
10/5/2017 17:06,63.932,-0.018913104
10/5/2017 17:09,63.86,-0.017565965
10/5/2017 17:12,63.824,-0.019811319
10/5/2017 17:15,63.842,-0.017635063
10/5/2017 17:18,63.878,-0.01535783
10/5/2017 17:21,63.95,-0.018214127
10/5/2017 17:24,63.896,-0.018690239
10/5/2017 17:27,63.842,-0.01684345
10/5/2017 17:30,63.824,-0.020698139
10/5/2017 17:33,63.806,-0.022806319
10/5/2017 17:36,63.842,-0.021691615
10/5/2017 17:39,63.86,-0.014520586
10/5/2017 17:42,63.824,-0.007859705
10/5/2017 17:45,63.842,-0.007180312
10/5/2017 17:48,63.842,-0.008502535
10/5/2017 17:51,63.86,-0.018584616
10/5/2017 17:54,63.896,-0.016088204
10/5/2017 17:57,63.896,-0.013655002
10/5/2017 18:00,63.932,-0.012869308
10/5/2017 18:03,63.914,-0.008177532
10/5/2017 18:06,63.896,-0.020147837
10/5/2017 18:09,63.932,-0.019700553
10/5/2017 18:12,63.932,-0.008440939
10/5/2017 18:15,63.932,-0.016820493
10/5/2017 18:18,63.914,-0.014359431
10/5/2017 18:21,63.896,-0.013941466
10/5/2017 18:24,63.896,-0.013700263
10/5/2017 18:27,63.914,-0.016486482
10/5/2017 18:30,63.914,-0.017976038
10/5/2017 18:33,63.914,-0.017956701
10/5/2017 18:36,63.95,-0.014910516
10/5/2017 18:39,63.914,-0.013998026
10/5/2017 18:42,63.896,-0.015293802
10/5/2017 18:45,63.896,-0.010820019
10/5/2017 18:48,63.914,-0.007878383
10/5/2017 18:51,63.914,-0.000463814
10/5/2017 18:54,63.932,0.00258924
10/5/2017 18:57,63.896,0.000327471
10/5/2017 19:00,63.86,-0.004959203
10/5/2017 19:03,63.878,9.07E-05
10/5/2017 19:06,63.878,0.003433237
10/5/2017 19:09,63.878,-0.00199335
10/5/2017 19:12,63.878,-0.006526003
10/5/2017 19:15,63.896,-0.004010389
10/5/2017 19:18,63.914,-0.003867513
10/5/2017 19:21,63.86,-0.003030299
10/5/2017 19:24,63.86,-0.001231167
10/5/2017 19:27,63.878,-0.006935201
10/5/2017 19:30,63.842,-0.003000946
10/5/2017 19:33,63.842,0.000470356
10/5/2017 19:36,63.86,0.003471572
10/5/2017 19:39,63.824,0.003509621
10/5/2017 19:42,63.806,-0.004274974
10/5/2017 19:45,63.788,-0.005947905
10/5/2017 19:48,63.788,-0.009100441
10/5/2017 19:51,63.788,-0.011459336
10/5/2017 19:54,63.788,-0.004838344
10/5/2017 19:57,63.806,-0.004443079
10/5/2017 20:00,63.806,-0.007466135
10/5/2017 20:03,63.824,-0.004779475
10/5/2017 20:06,63.824,-0.008725908
10/5/2017 20:09,63.842,-0.006076797
10/5/2017 20:12,63.806,-0.00863251
10/5/2017 20:15,63.824,-0.009958104
10/5/2017 20:18,63.842,-0.020212832
10/5/2017 20:21,63.824,-0.017663337
10/5/2017 20:24,63.806,-0.016415243
10/5/2017 20:27,63.806,-0.013641897
10/5/2017 20:30,63.806,-0.019344184
10/5/2017 20:33,63.806,-0.024362953
10/5/2017 20:36,63.806,-0.024934938
10/5/2017 20:39,63.806,-0.024927799
10/5/2017 20:42,63.806,-0.024445202
10/5/2017 20:45,63.806,-0.021230946
10/5/2017 20:48,63.806,-0.018617341
10/5/2017 20:51,63.824,-0.009869373
10/5/2017 20:54,63.752,-0.013883738
10/5/2017 20:57,63.788,-0.01169711
10/5/2017 21:00,63.788,-0.008349784
10/5/2017 21:03,63.752,-0.01081603
10/5/2017 21:06,63.734,-0.011285793
10/5/2017 21:09,63.716,-0.011772301
10/5/2017 21:12,63.698,-0.007564424
10/5/2017 21:15,63.68,-0.011182454
10/5/2017 21:18,63.662,-0.011632146
10/5/2017 21:21,63.662,-0.009554493
10/5/2017 21:24,63.662,-0.008478374
10/5/2017 21:27,63.662,-0.007797955
10/5/2017 21:30,63.626,-0.006474506
10/5/2017 21:33,63.608,-0.002964368
10/5/2017 21:36,63.626,-0.008175701
10/5/2017 21:39,63.59,-0.011753749
10/5/2017 21:42,63.554,-0.005491038
10/5/2017 21:45,63.536,-0.004306056
10/5/2017 21:48,63.5,-0.002286079
10/5/2017 21:51,63.5,-0.000322842
10/5/2017 21:54,63.482,-0.005249395
10/5/2017 21:57,63.446,-0.007662037
10/5/2017 22:00,63.446,-0.008827298
10/5/2017 22:03,63.428,-0.004385406
10/5/2017 22:06,63.428,-0.013051965
10/5/2017 22:09,63.41,-0.01293473
10/5/2017 22:12,63.392,-0.016405092
10/5/2017 22:15,63.392,-0.013057692
10/5/2017 22:18,63.374,-0.014064204
10/5/2017 22:21,63.356,-0.005056557
10/5/2017 22:24,63.338,-0.010412777
10/5/2017 22:27,63.302,-0.013254096
10/5/2017 22:30,63.284,-0.017059037
10/5/2017 22:33,63.284,-0.023319392
10/5/2017 22:36,63.248,-0.017301159
10/5/2017 22:39,63.212,-0.011049936
10/5/2017 22:42,63.212,-0.013401903
10/5/2017 22:45,63.194,-0.014021208
10/5/2017 22:48,63.194,-0.011908074
10/5/2017 22:51,63.176,-0.012108589
10/5/2017 22:54,63.158,-0.017030463
10/5/2017 22:57,63.14,-0.018582705
10/5/2017 23:00,63.14,-0.020688439
10/5/2017 23:03,63.122,-0.015544956
10/5/2017 23:06,63.122,-0.014789865
10/5/2017 23:09,63.086,-0.022131291
10/5/2017 23:12,63.068,-0.02153803
10/5/2017 23:15,63.05,-0.013824685
10/5/2017 23:18,63.032,-0.011554025
10/5/2017 23:21,63.032,-0.011213288
10/5/2017 23:24,63.014,-0.00882619
10/5/2017 23:27,63.014,-0.011052856
10/5/2017 23:30,63.014,-0.010044456
10/5/2017 23:33,62.996,-0.017206239
10/5/2017 23:36,63.014,-0.022549428
10/5/2017 23:39,63.032,-0.016885714
10/5/2017 23:42,63.032,-0.00951381
10/5/2017 23:45,63.032,-0.009008863
10/5/2017 23:48,62.978,-0.008481702
10/5/2017 23:51,62.996,-0.00570189
10/5/2017 23:54,62.96,-0.008681899
10/5/2017 23:57,62.96,-0.013071697
10/6/2017 0:00,62.942,-0.014235289
10/6/2017 0:03,62.906,-0.01075716
10/6/2017 0:06,62.888,-0.012144072
10/6/2017 0:09,62.852,-0.015828379
10/6/2017 0:12,62.834,-0.01545353
10/6/2017 0:15,62.816,-0.018243946
10/6/2017 0:18,62.798,-0.019657704
10/6/2017 0:21,62.762,-0.021641635
10/6/2017 0:24,62.726,-0.020231982
10/6/2017 0:27,62.726,-0.022219598
10/6/2017 0:30,62.708,-0.026446232
10/6/2017 0:33,62.672,-0.028666774
10/6/2017 0:36,62.654,-0.025518526
10/6/2017 0:39,62.618,-0.027871904
10/6/2017 0:42,62.618,-0.026093621
10/6/2017 0:45,62.6,-0.028370615
10/6/2017 0:48,62.582,-0.028890549
10/6/2017 0:51,62.564,-0.031105013
10/6/2017 0:54,62.528,-0.02793401
10/6/2017 0:57,62.528,-0.019892088
10/6/2017 1:00,62.528,-0.018334603
10/6/2017 1:03,62.51,-0.022354674
10/6/2017 1:06,62.51,-0.018971383
10/6/2017 1:09,62.492,-0.017259875
10/6/2017 1:12,62.492,-0.010429388
10/6/2017 1:15,62.51,-0.002526587
10/6/2017 1:18,62.474,-0.006806911
10/6/2017 1:21,62.492,-0.002273314
10/6/2017 1:24,62.492,-0.000347339
10/6/2017 1:27,62.474,-0.002483755
10/6/2017 1:30,62.456,-0.000550392
10/6/2017 1:33,62.456,-0.001348031
10/6/2017 1:36,62.438,-0.003472725
10/6/2017 1:39,62.42,-0.000310342
10/6/2017 1:42,62.42,-0.003364382
10/6/2017 1:45,62.438,-0.007313445
10/6/2017 1:48,62.402,-0.009880937
10/6/2017 1:51,62.402,-0.016504298
10/6/2017 1:54,62.384,-0.0149905
10/6/2017 1:57,62.348,-0.014550612
10/6/2017 2:00,62.348,-0.011729307
10/6/2017 2:03,62.312,-0.017309023
10/6/2017 2:06,62.276,-0.017439047
10/6/2017 2:09,62.24,-0.012845517
10/6/2017 2:12,62.204,-0.011083675
10/6/2017 2:15,62.186,-0.009576573
10/6/2017 2:18,62.132,-0.010536898
10/6/2017 2:21,62.132,-0.009690756
10/6/2017 2:24,62.096,-0.01749999
10/6/2017 2:27,62.078,-0.01742831
10/6/2017 2:30,62.078,-0.01205619
10/6/2017 2:33,62.042,-0.012806563
10/6/2017 2:36,62.042,-0.008177446
10/6/2017 2:39,62.024,-0.015018242
10/6/2017 2:42,62.024,-0.015362479
10/6/2017 2:45,62.006,-0.015751742
10/6/2017 2:48,61.988,-0.014071275
10/6/2017 2:51,61.952,-0.011021717
10/6/2017 2:54,61.97,-0.013618501
10/6/2017 2:57,61.952,-0.012754591
10/6/2017 3:00,61.952,-0.01217537
10/6/2017 3:03,61.898,-0.014376942
10/6/2017 3:06,61.934,-0.011791983
10/6/2017 3:09,61.952,-0.013569424
10/6/2017 3:12,61.952,-0.014831266
10/6/2017 3:15,61.952,-0.00603536
10/6/2017 3:18,61.97,-0.007380549
10/6/2017 3:21,61.988,-0.006233736
10/6/2017 3:24,61.97,-0.00188597
10/6/2017 3:27,61.988,0.000128462
10/6/2017 3:30,61.988,-0.001476743
10/6/2017 3:33,61.952,-0.000863767
10/6/2017 3:36,61.934,0.000685996
10/6/2017 3:39,61.916,0.005277501
10/6/2017 3:42,61.88,0.006424095
10/6/2017 3:45,61.862,-0.004266098
10/6/2017 3:48,61.808,-0.002152073
10/6/2017 3:51,61.79,-0.000826105
10/6/2017 3:54,61.79,-0.006580581
10/6/2017 3:57,61.754,-0.01166293
10/6/2017 4:00,61.736,-0.01229139
10/6/2017 4:03,61.772,-0.009443744
10/6/2017 4:06,61.718,-0.011878591
10/6/2017 4:09,61.7,-0.015563654
10/6/2017 4:12,61.7,-0.013231692
10/6/2017 4:15,61.682,-0.005898474
10/6/2017 4:18,61.664,-0.010027166
10/6/2017 4:21,61.628,-0.007291672
10/6/2017 4:24,61.628,-0.004882146
10/6/2017 4:27,61.592,-0.005157999
10/6/2017 4:30,61.556,0.000724025
10/6/2017 4:33,61.538,0.001786555
10/6/2017 4:36,61.52,-0.008641112
10/6/2017 4:39,61.538,-0.011179576
10/6/2017 4:42,61.538,-0.007379129
10/6/2017 4:45,61.538,-0.005917869
10/6/2017 4:48,61.538,-0.00129962
10/6/2017 4:51,61.538,-0.001856842
10/6/2017 4:54,61.52,-0.007129876
10/6/2017 4:57,61.502,-0.010729557
10/6/2017 5:00,61.484,-0.011221631
10/6/2017 5:03,61.448,-0.00403045
10/6/2017 5:06,61.43,-0.007004604
10/6/2017 5:09,61.43,-0.001691733
10/6/2017 5:12,61.394,0.003489166
10/6/2017 5:15,61.394,0.00499491
10/6/2017 5:18,61.376,0.001630817
10/6/2017 5:21,61.358,-0.003293954
10/6/2017 5:24,61.358,-0.002604123
10/6/2017 5:27,61.358,-0.005538998
10/6/2017 5:30,61.358,-0.007939141
10/6/2017 5:33,61.358,-0.008751328
10/6/2017 5:36,61.34,-0.012585335
10/6/2017 5:39,61.34,-0.016727576
10/6/2017 5:42,61.322,-0.014169726
10/6/2017 5:45,61.304,-0.01375352
10/6/2017 5:48,61.286,-0.011689956
10/6/2017 5:51,61.286,-0.014346516
10/6/2017 5:54,61.304,-0.018777428
10/6/2017 5:57,61.268,-0.025461897
10/6/2017 6:00,61.25,-0.026525157
10/6/2017 6:03,61.268,-0.026573183
10/6/2017 6:06,61.25,-0.023044427
10/6/2017 6:09,61.304,-0.016124518
10/6/2017 6:12,61.268,-0.015104886
10/6/2017 6:15,61.304,-0.016442364
10/6/2017 6:18,61.304,-0.01594711
10/6/2017 6:21,61.322,-0.017617119
10/6/2017 6:24,61.304,-0.018299324
10/6/2017 6:27,61.286,-0.020878382
10/6/2017 6:30,61.268,-0.021759722
10/6/2017 6:33,61.268,-0.018877229
10/6/2017 6:36,61.25,-0.013584436
10/6/2017 6:39,61.232,-0.015570544
10/6/2017 6:42,61.214,-0.022730853
10/6/2017 6:45,61.214,-0.017455759
10/6/2017 6:48,61.196,-0.016557196
10/6/2017 6:51,61.196,-0.012890407
10/6/2017 6:54,61.214,-0.007639355
10/6/2017 6:57,61.178,-0.00821217
10/6/2017 7:00,61.178,-0.004258657
10/6/2017 7:03,61.142,-0.00684452
10/6/2017 7:06,61.16,-0.003521478
10/6/2017 7:09,61.106,-0.008025486
10/6/2017 7:12,61.142,-0.012316474
10/6/2017 7:15,61.07,-0.011602471
10/6/2017 7:18,61.088,-0.011887934
10/6/2017 7:21,61.034,-0.01549784
10/6/2017 7:24,61.034,-0.015396091
10/6/2017 7:27,60.998,-0.012605611
10/6/2017 7:30,61.016,-0.009472677
10/6/2017 7:33,60.98,-0.011622125
10/6/2017 7:36,60.998,-0.0164335
10/6/2017 7:39,60.98,-0.008249152
10/6/2017 7:42,60.98,-0.008470582
10/6/2017 7:45,60.998,-0.010075104
10/6/2017 7:48,60.998,-0.012269518
10/6/2017 7:51,60.998,-0.00928417
10/6/2017 7:54,61.016,-0.007248331
10/6/2017 7:57,61.016,-0.003808971
10/6/2017 8:00,61.034,-7.70E-05
10/6/2017 8:03,61.016,0.003567502
10/6/2017 8:06,60.998,0.00215729
10/6/2017 8:09,60.998,-0.000809125
10/6/2017 8:12,60.98,-0.005805259
10/6/2017 8:15,61.016,-0.007121191
10/6/2017 8:18,60.998,-0.007290927
10/6/2017 8:21,61.016,-0.007818544
10/6/2017 8:24,60.998,-0.012190738
10/6/2017 8:27,61.034,-0.014361752
10/6/2017 8:30,60.998,-0.011557658
10/6/2017 8:33,60.998,-0.016088235
10/6/2017 8:36,60.998,-0.012391289
10/6/2017 8:39,60.98,-0.008436352
10/6/2017 8:42,61.016,-0.004942426
10/6/2017 8:45,60.998,0.002460567
10/6/2017 8:48,61.052,-0.001545242
10/6/2017 8:51,61.106,-0.008148918
10/6/2017 8:54,61.124,-0.003159093
10/6/2017 8:57,61.268,-0.002963537
10/6/2017 9:00,61.466,-0.006368626
10/6/2017 9:03,61.61,-0.015327863
10/6/2017 9:06,61.808,-0.018150147
10/6/2017 9:09,61.79,-0.013527483
10/6/2017 9:12,61.844,-0.013155851
10/6/2017 9:15,61.934,-0.012188
10/6/2017 9:18,61.88,-0.016512452
10/6/2017 9:21,61.916,-0.014764292
10/6/2017 9:24,62.042,-0.00930517
10/6/2017 9:27,62.006,-0.005456431
10/6/2017 9:30,62.204,-0.008359692
10/6/2017 9:33,62.276,-0.014694624
10/6/2017 9:36,62.438,-0.011542156
10/6/2017 9:39,62.402,-0.007412692
10/6/2017 9:42,62.564,-0.005731519
10/6/2017 9:45,62.456,-0.002183147
10/6/2017 9:48,62.492,-0.009966479
10/6/2017 9:51,62.528,-0.008226015
10/6/2017 9:54,62.582,-0.005350789
10/6/2017 9:57,62.258,-0.000803278
10/6/2017 10:00,62.348,-0.001959683
10/6/2017 10:03,62.168,0.000900374
10/6/2017 10:06,62.348,0.000358006
10/6/2017 10:09,62.33,-0.002254756
10/6/2017 10:12,62.438,-0.001467904
10/6/2017 10:15,62.69,-0.001368092
10/6/2017 10:18,62.42,-0.00214882
10/6/2017 10:21,62.258,-0.006961564
10/6/2017 10:24,62.258,-0.013633232
10/6/2017 10:27,62.276,-0.009621156
10/6/2017 10:30,62.096,-0.010186893
10/6/2017 10:33,62.096,-0.006988504
10/6/2017 10:36,62.114,-0.001692521
10/6/2017 10:39,62.078,-0.005507443
10/6/2017 10:42,62.078,-0.009062982
10/6/2017 10:45,62.132,-0.005379423
10/6/2017 10:48,62.222,-0.002947979
